date,origin,destination,currency_code,minimum_price,first_quartile_price,median_price,third_quartile_price,maximum_price,EURMXN=X_Close,EURTRY=X_Close,EURUSD=X_Close
2021-12-06,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,23.98780059814453,15.455060005187988,1.1304799318313599
2021-12-07,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,23.959199905395508,15.551799774169922,1.128668189048767
2021-12-08,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,23.702600479125977,15.246600151062012,1.1276500225067139
2021-12-09,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,23.752500534057617,15.492899894714355,1.1345586776733398
2021-12-10,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,23.66029930114746,15.556090354919434,1.1293309926986694
2021-12-11,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,,,
2021-12-12,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,,,
2021-12-13,,,,,,,,,23.61319923400879,15.667590141296387,1.131183385848999
2021-12-14,,,,,,,,,23.697399139404297,15.574390411376953,1.1285407543182373
2021-12-15,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,23.89590072631836,16.1677303314209,1.1261261701583862
2021-12-16,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,23.746700286865234,16.693090438842773,1.1290758848190308
2021-12-17,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,23.597299575805664,17.73232078552246,1.1334141492843628
2021-12-18,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,,,
2021-12-19,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,,,
2021-12-20,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,23.42300033569336,18.655109405517578,1.1243535280227661
2021-12-21,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,23.405399322509766,15.332039833068848,1.1277517080307007
2021-12-22,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,23.497299194335938,13.84982967376709,1.128757357597351
2021-12-23,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,23.47010040283203,13.57863998413086,1.1328877210617065
2021-12-24,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,23.350799560546875,12.79751968383789,1.132733702659607
2021-12-25,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,,,
2021-12-26,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,,,
2021-12-27,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,23.34749984741211,12.230560302734375,1.1324259042739868
2021-12-28,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,23.445600509643555,13.052539825439453,1.1330032348632812
2021-12-29,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,23.374500274658203,13.352519989013672,1.1314777135849
2021-12-30,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,23.363819122314453,14.31054973602295,1.1360150575637817
2021-12-31,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,23.16390037536621,14.993060111999512,1.132502794265747
2022-01-01,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,,,
2022-01-02,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,,,
2022-01-03,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,23.292299270629883,15.189530372619629,1.1373459100723267
2022-01-04,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,23.162700653076172,14.762999534606934,1.1302244663238525
2022-01-05,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,23.16550064086914,15.07151985168457,1.1283625364303589
2022-01-06,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,23.272300720214844,15.445910453796387,1.1313496828079224
2022-01-07,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,23.160499572753906,15.434040069580078,1.1296881437301636
2022-01-08,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,,,
2022-01-09,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,,,
2022-01-10,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,23.149499893188477,15.591050148010254,1.1353960037231445
2022-01-11,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,23.079299926757812,15.622750282287598,1.1330417394638062
2022-01-12,,,,,,,,,23.175199508666992,15.63700008392334,1.1366478204727173
2022-01-13,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,23.293800354003906,15.043600082397461,1.144164800643921
2022-01-14,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,23.29490089416504,15.465270042419434,1.1457115411758423
2022-01-15,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,,,
2022-01-16,,,,,,,,,,,
2022-01-17,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,23.162599563598633,15.326720237731934,1.1410704851150513
2022-01-18,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,23.150100708007812,15.32390022277832,1.1410574913024902
2022-01-19,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,23.108800888061523,15.299460411071777,1.1329647302627563
2022-01-20,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,23.264699935913086,15.17726993560791,1.1343399286270142
2022-01-21,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,23.225799560546875,15.04345989227295,1.1313753128051758
2022-01-22,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,,,
2022-01-23,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,,,
2022-01-24,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,23.189599990844727,15.232279777526855,1.1341469287872314
2022-01-25,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,23.296600341796875,15.236029624938965,1.1324130296707153
2022-01-26,,,,,,,,,23.29199981689453,15.255900382995605,1.130454421043396
2022-01-27,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,23.282400131225586,15.2333402633667,1.1243535280227661
2022-01-28,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,23.143800735473633,15.104430198669434,1.1147029399871826
2022-01-29,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,,,
2022-01-30,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,,,
2022-01-31,,,,,,,,,23.2278995513916,15.03477954864502,1.1152374744415283
2022-02-01,,,,,,,,,23.174299240112305,14.911999702453613,1.12296462059021
2022-02-02,,,,,,,,,23.16080093383789,15.048970222473145,1.1273956298828125
2022-02-03,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,23.290300369262695,15.180500030517578,1.1299946308135986
2022-02-04,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,23.516799926757812,15.503390312194824,1.14357590675354
2022-02-05,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,,,
2022-02-06,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,,,
2022-02-07,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,23.656600952148438,15.525850296020508,1.145514726638794
2022-02-08,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,23.558799743652344,15.525320053100586,1.1442956924438477
2022-02-09,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,23.519760131835938,15.50510025024414,1.142126202583313
2022-02-10,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,23.39889907836914,15.455880165100098,1.142152190208435
2022-02-11,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,23.459199905395508,15.397130012512207,1.1415525674819946
2022-02-12,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,,,
2022-02-13,,,,,,,,,,,
2022-02-14,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,23.307899475097656,15.347359657287598,1.1365057229995728
2022-02-15,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,23.07349967956543,15.369230270385742,1.1306334733963013
2022-02-16,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,23.156700134277344,15.445070266723633,1.1356796026229858
2022-02-17,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,23.08340072631836,15.453120231628418,1.1375269889831543
2022-02-18,,,,,,,,,23.074600219726562,15.372810363769531,1.1366478204727173
2022-02-19,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,,,
2022-02-20,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,,,
2022-02-21,,,,,,,,,22.966999053955078,15.398900032043457,1.131721019744873
2022-02-22,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,22.986000061035156,15.442079544067383,1.1309658288955688
2022-02-23,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,22.99090003967285,15.590669631958008,1.13291335105896
2022-02-24,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,22.887300491333008,15.604740142822266,1.1305694580078125
2022-02-25,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,23.010000228881836,15.65565013885498,1.11906898021698
2022-02-26,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,,,
2022-02-27,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,,,
2022-02-28,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,22.99970054626465,15.688630104064941,1.118105411529541
2022-03-01,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,22.95870018005371,15.461629867553711,1.1215918064117432
2022-03-02,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,22.979999542236328,15.412679672241211,1.1132758855819702
2022-03-03,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,22.93790054321289,15.538189888000488,1.1112345457077026
2022-03-04,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,22.840200424194336,15.600879669189453,1.1066844463348389
2022-03-05,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,,,
2022-03-06,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,,,
2022-03-07,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,22.798099517822266,15.482560157775879,1.087453007698059
2022-03-08,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,23.14739990234375,15.614279747009277,1.0865312814712524
2022-03-09,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,23.279699325561523,15.780229568481445,1.0898232460021973
2022-03-10,,,,,,,,,23.148700714111328,16.196420669555664,1.107382893562317
2022-03-11,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,23.03849983215332,16.374040603637695,1.1013944149017334
2022-03-12,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,,,
2022-03-13,,,,,,,,,,,
2022-03-14,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,22.839599609375,16.12381935119629,1.093206763267517
2022-03-15,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,22.872840881347656,16.18433952331543,1.0943193435668945
2022-03-16,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,22.839000701904297,16.12487030029297,1.0969363451004028
2022-03-17,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,22.74690055847168,16.044790267944336,1.1021955013275146
2022-03-18,,,,,,,,,22.768199920654297,16.319929122924805,1.1099518537521362
2022-03-19,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,,,
2022-03-20,,,,,,,,,,,
2022-03-21,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,22.510000228881836,16.359130859375,1.1043134927749634
2022-03-22,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,22.453800201416016,16.328510284423828,1.101722002029419
2022-03-23,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,22.368900299072266,16.346189498901367,1.1029735803604126
2022-03-24,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,22.26059913635254,16.31817054748535,1.1006306409835815
2022-03-25,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,22.103700637817383,16.310020446777344,1.1009578704833984
2022-03-26,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,,,
2022-03-27,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,,,
2022-03-28,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,21.99650001525879,16.2810001373291,1.098189115524292
2022-03-29,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,22.086599349975586,16.295679092407227,1.0993843078613281
2022-03-30,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,22.143999099731445,16.158580780029297,1.1091516017913818
2022-03-31,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,22.186199188232422,16.35396957397461,1.1161835193634033
2022-04-01,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,22.005699157714844,16.23969078063965,1.1072357892990112
2022-04-02,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,,,
2022-04-03,,,,,,,,,,,
2022-04-04,,,,,,,,,21.94059944152832,16.21417999267578,1.1047282218933105
2022-04-05,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,21.741100311279297,16.111940383911133,1.0975863933563232
2022-04-06,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,21.792200088500977,16.048450469970703,1.090643286705017
2022-04-07,,,,,,,,,21.97130012512207,16.024450302124023,1.0898232460021973
2022-04-08,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,21.869400024414062,16.005640029907227,1.0864840745925903
2022-04-09,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,,,
2022-04-10,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,,,
2022-04-11,,,,,,,,,21.83919906616211,16.043729782104492,1.0884946584701538
2022-04-12,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,21.691499710083008,15.950160026550293,1.0877959728240967
2022-04-13,,,,,,,,,21.43790054321289,15.777480125427246,1.0826143026351929
2022-04-14,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,21.530799865722656,15.8958101272583,1.089656949043274
2022-04-15,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,21.603200912475586,15.819829940795898,1.0820988416671753
2022-04-16,,,,,,,,,,,
2022-04-17,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,,,
2022-04-18,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,21.578800201416016,15.815699577331543,1.081525444984436
2022-04-19,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,21.355100631713867,15.787650108337402,1.0781787633895874
2022-04-20,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,21.607900619506836,15.807709693908691,1.0794472694396973
2022-04-21,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,21.681499481201172,15.91450023651123,1.0849870443344116
2022-04-22,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,21.86910057067871,15.931039810180664,1.0835175514221191
2022-04-23,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,,,
2022-04-24,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,,,
2022-04-25,,,,,,,,,21.881799697875977,15.931500434875488,1.0811045169830322
2022-04-26,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,21.669300079345703,15.82645034790039,1.0714209079742432
2022-04-27,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,21.693199157714844,15.750929832458496,1.0643619298934937
2022-04-28,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,21.513500213623047,15.626779556274414,1.0555092096328735
2022-04-29,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,21.47909927368164,15.531140327453613,1.0504201650619507
2022-04-30,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,,,
2022-05-01,,,,,,,,,,,
2022-05-02,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,21.510299682617188,15.651009559631348,1.0535964965820312
2022-05-03,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,21.499900817871094,15.637020111083984,1.0509058237075806
2022-05-04,,,,,,,,,21.344900131225586,15.566309928894043,1.0528532266616821
2022-05-05,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,21.282100677490234,15.636300086975098,1.0622477531433105
2022-05-06,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,21.30430030822754,15.666319847106934,1.0539740324020386
2022-05-07,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,,,
2022-05-08,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,,,
2022-05-09,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,21.262399673461914,15.734049797058105,1.053219199180603
2022-05-10,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,21.514299392700195,15.945199966430664,1.056579828262329
2022-05-11,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,21.460100173950195,16.13739013671875,1.0532968044281006
2022-05-12,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,21.357500076293945,16.068340301513672,1.05124831199646
2022-05-13,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,20.9596004486084,15.993000030517578,1.0379581451416016
2022-05-14,,,,,,,,,,,
2022-05-15,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,,,
2022-05-16,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,20.894699096679688,16.100290298461914,1.0400632619857788
2022-05-17,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,20.8981990814209,16.26881980895996,1.0438958406448364
2022-05-18,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,21.030500411987305,16.755260467529297,1.0547856092453003
2022-05-19,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,20.980600357055664,16.713699340820312,1.0472739934921265
2022-05-20,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,21.08530044555664,16.82229995727539,1.057898759841919
2022-05-21,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,,,
2022-05-22,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,,,
2022-05-23,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,20.978900909423828,16.812280654907227,1.0569819211959839
2022-05-24,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,21.274999618530273,17.012910842895508,1.0682048797607422
2022-05-25,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,21.297199249267578,17.204099655151367,1.0736525058746338
2022-05-26,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,21.188899993896484,17.43745994567871,1.0686614513397217
2022-05-27,,,,,,,,,21.21310043334961,17.549560546875,1.0732953548431396
2022-05-28,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,,,
2022-05-29,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,,,
2022-05-30,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,21.0132999420166,17.49471092224121,1.0731456279754639
2022-05-31,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,21.052400588989258,17.646820068359375,1.0773539543151855
2022-06-01,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,21.089799880981445,17.57887077331543,1.0734105110168457
2022-06-02,,,,,,,,,20.99519920349121,17.455259323120117,1.0654165744781494
2022-06-03,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,21.006999969482422,17.711959838867188,1.0751069784164429
2022-06-04,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,,,
2022-06-05,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,,,
2022-06-06,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,20.962200164794922,17.640050888061523,1.0726046562194824
2022-06-07,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,20.917200088500977,17.74683952331543,1.0691413879394531
2022-06-08,,,,,,,,,20.956300735473633,18.01272964477539,1.0698620080947876
2022-06-09,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,20.991500854492188,18.408580780029297,1.071765422821045
2022-06-10,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,20.8927001953125,18.320199966430664,1.0619205236434937
2022-06-11,,,,,,,,,,,
2022-06-12,,,,,,,,,,,
2022-06-13,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,20.99839973449707,18.042129516601562,1.0489987134933472
2022-06-14,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,21.328800201416016,17.974720001220703,1.0415147542953491
2022-06-15,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,21.460599899291992,18.006370544433594,1.0440592765808105
2022-06-16,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,21.143299102783203,18.003299713134766,1.0456204414367676
2022-06-17,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,21.520099639892578,18.240589141845703,1.0546854734420776
2022-06-18,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,,,
2022-06-19,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,,,
2022-06-20,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,21.290199279785156,18.18553924560547,1.049141764640808
2022-06-21,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,21.321699142456055,18.21385955810547,1.0520778894424438
2022-06-22,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,21.219240188598633,18.267160415649414,1.053263545036316
2022-06-23,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,21.190000534057617,18.318439483642578,1.0564124584197998
2022-06-24,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,21.06529998779297,18.23130989074707,1.052011489868164
2022-06-25,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,,,
2022-06-26,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,,,
2022-06-27,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,21.01799964904785,17.434099197387695,1.0566133260726929
2022-06-28,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,21.069900512695312,17.474769592285156,1.0580891370773315
2022-06-29,MAD,IST,USD,97.76,479.98,560.34,573.11,604.22,21.2007999420166,17.43617057800293,1.0523545742034912
2022-06-30,,,,,,,,,21.029300689697266,17.24095916748047,1.04465913772583
2022-07-01,,,,,,,,,21.06290054321289,17.49180030822754,1.0477677583694458
2022-07-02,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,,,
2022-07-03,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,,,
2022-07-04,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,21.13719940185547,17.45844078063965,1.0433948040008545
2022-07-05,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,21.15220069885254,17.505319595336914,1.0433186292648315
2022-07-06,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,21.06209945678711,17.386899948120117,1.0257673263549805
2022-07-07,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,21.0310001373291,17.506240844726562,1.0186411142349243
2022-07-08,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,20.837299346923828,17.533239364624023,1.0169836282730103
2022-07-09,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,,,
2022-07-10,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,,,
2022-07-11,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,20.80120086669922,17.503019332885742,1.0166114568710327
2022-07-12,,,,,,,,,20.831100463867188,17.325559616088867,1.004752516746521
2022-07-13,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,20.930099487304688,17.273210525512695,1.0033109188079834
2022-07-14,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,20.868499755859375,17.429969787597656,1.0032706260681152
2022-07-15,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,20.857900619506836,17.506650924682617,1.0025665760040283
2022-07-16,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,,,
2022-07-17,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,,,
2022-07-18,,,,,,,,,20.70709991455078,17.362239837646484,1.009631872177124
2022-07-19,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,20.740699768066406,17.689289093017578,1.0145177841186523
2022-07-20,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,20.993499755859375,17.94076919555664,1.0231330394744873
2022-07-21,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,20.926000595092773,17.920900344848633,1.0182781219482422
2022-07-22,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,21.120100021362305,18.115659713745117,1.0221081972122192
2022-07-23,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,,,
2022-07-24,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,,,
2022-07-25,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,20.956499099731445,18.10003089904785,1.0200231075286865
2022-07-26,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,20.90690040588379,18.216800689697266,1.022494912147522
2022-07-27,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,20.726999282836914,18.10239028930664,1.0129557847976685
2022-07-28,,,,,,,,,20.804399490356445,18.212350845336914,1.0209290981292725
2022-07-29,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,20.68239974975586,18.28597068786621,1.0192328691482544
2022-07-30,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,,,
2022-07-31,MAD,IST,USD,101.22,505.06,580.92,581.07,590.95,,,
2022-08-01,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,20.804399490356445,18.269540786743164,1.0208247900009155
2022-08-02,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,20.926799774169922,18.33283042907715,1.0261356830596924
2022-08-03,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,21.133499145507812,18.217159271240234,1.015568733215332
2022-08-04,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,20.814199447631836,18.206249237060547,1.015764594078064
2022-08-05,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,20.826000213623047,18.380260467529297,1.024779200553894
2022-08-06,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,,,
2022-08-07,,,,,,,,,,,
2022-08-08,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,20.768999099731445,18.198869705200195,1.0170871019363403
2022-08-09,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,20.651599884033203,18.27910041809082,1.0197629928588867
2022-08-10,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,20.671899795532227,18.25925064086914,1.0208144187927246
2022-08-11,,,,,,,,,20.6205997467041,18.386140823364258,1.0300782918930054
2022-08-12,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,20.58370018005371,18.51926040649414,1.0316723585128784
2022-08-13,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,,,
2022-08-14,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,,,
2022-08-15,,,,,,,,,20.358299255371094,18.385610580444336,1.0256409645080566
2022-08-16,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,20.139699935913086,18.241600036621094,1.0161981582641602
2022-08-17,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,20.24090003967285,18.20907974243164,1.0170663595199585
2022-08-18,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,20.333999633789062,18.256349563598633,1.0180189609527588
2022-08-19,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,20.309999465942383,18.215280532836914,1.0089900493621826
2022-08-20,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,,,
2022-08-21,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,,,
2022-08-22,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,20.258699417114258,18.137479782104492,1.0035223960876465
2022-08-23,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,20.01490020751953,17.973459243774414,0.9939467906951904
2022-08-24,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,19.916099548339844,18.036800384521484,0.9966909885406494
2022-08-25,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,19.84980010986328,18.08293914794922,0.9969095587730408
2022-08-26,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,19.872900009155273,18.102800369262695,0.9971283078193665
2022-08-27,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,,,
